sentence_id,paper_id,sentence_index,paper_title,doi,source_text_path,source_bio_path,text
paper_018:s0162,paper_018,162,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(77)(78)(79)(80)(81)(82) At atmospheric pressure collision rates are high and electrons reach equilibrium conditions corresponding to the local field within picoseconds.
paper_018:s0163,paper_018,163,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Microdischarges develop at a nanosecond time scale, free radical reactions may take microseconds to milliseconds, and ground state chemical reactions may take much longer to reach equilibrium conditions."
paper_018:s0164,paper_018,164,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The rate coefficients for electronic collisions primarily depend on the reduced electric field E͞n or the mean electron energy.
paper_018:s0165,paper_018,165,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Rate coefficients for chemical reactions may strongly depend on the gas temperature.
paper_018:s0166,paper_018,166,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The use of tabulated values for the rate coefficients of electron-induced reactions is justified if steady state conditions are reached faster than the relevant changes occur and if electric field gradients are not too steep.
paper_018:s0167,paper_018,167,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The validity of this''local field approximation''can be checked by Monte Carlo calculations of individual electron paths.
paper_018:s0168,paper_018,168,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",From such calculations we know that in atmospheric-pressure gases electrons approach steady state values in about 20 ps.
paper_018:s0169,paper_018,169,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(83) This is roughly one thousand times shorter than the typical duration of a microdischarge.
paper_018:s0170,paper_018,170,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(41) Overall Discharge Parameters Since microdischarge development occurs at a nanosecond time scale and the operating cycle in most applications is of much longer duration, DBDs are normally characterized by a large number of microdischarges per unit of electrode area and per cycle."
paper_018:s0171,paper_018,171,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",A typical value is about 10 6 microdischarges per cm 2 per second.
paper_018:s0172,paper_018,172,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(84) This number depends primarily on the power density.
paper_018:s0173,paper_018,173,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",It is also influenced by the presence of UV radiation.
paper_018:s0174,paper_018,174,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",For a given configuration and fixed operating parameters all microdischarges are of similar nature.
paper_018:s0175,paper_018,175,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","They are initiated at a well-defined breakdown voltage, and they are terminated after a well-defined current flow or charge transfer."
paper_018:s0176,paper_018,176,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","For many purposes it is sufficient to describe the discharge by overall quantities: the applied frequency f, the maximum applied voltage U ˆand the average discharge voltage U Dis in the gap, at which microdischarge activity is observed."
paper_018:s0177,paper_018,177,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","The interesting feature of the DBD power formula first proposed by Manley (17) is, that only the peak value of the applied voltage enters and not its form."
paper_018:s0178,paper_018,178,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","3) It relates the total power P to the operating frequency f, the peak voltage U ˆand the capacitances of the dielectric(s) (C D) and the discharge gap (C G), quantities that characterize the electrode configuration."
paper_018:s0179,paper_018,179,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Since the (fictitious) average discharge voltage U Dis cannot be determined directly it is sometimes more convenient to use the quantity U Min instead, the minimum external voltage at which microdischarges are observed in the discharge gap."
paper_018:s0180,paper_018,180,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The simple relation D U Dis connects these quantities.
paper_018:s0181,paper_018,181,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","As a matter of fact, this relation can be used as a definition of U Dis."
paper_018:s0182,paper_018,182,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The power formula has proved very useful for a large variety of dielectric-barrier discharges.
paper_018:s0183,paper_018,183,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",It is used in many technical developments.
paper_018:s0184,paper_018,184,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",For a given configuration and fixed peak voltage the power is directly proportional to the frequency.
paper_018:s0185,paper_018,185,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The reason is that we generate the same number of identical microdischarges per period.
paper_018:s0186,paper_018,186,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","The discharge voltage depends on nature of the gas mixture, the gas density and the width of the discharge gap."
paper_018:s0187,paper_018,187,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Microdischarge activity, symbolically indicated in Fig."
paper_018:s0188,paper_018,188,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","6 by short peaks on top of the capacitive current, is observed only when the voltage in the gap reaches U Dis."
paper_018:s0189,paper_018,189,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",During these phases (2 → 3 and 4 → 1) the slope in the Lassajous figure corresponds to the capacitance of the dielectric(s).
paper_018:s0190,paper_018,190,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",During the rest of the cycle it corresponds to that of the electrode configuration in the absence of a plasma.
paper_018:s0191,paper_018,191,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(85) Depending on the peak voltage microdischarge activity is limited to a certain fraction of the cycle and occurs at twice the driving frequency.
paper_018:s0192,paper_018,192,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The experimental determination of the power dissipated in DBDs has often proved to be difficult because in reality the power is consumed in a large number of short-lived microdischarges.
paper_018:s0193,paper_018,193,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Following the original work of Manley many authors have used voltage͞charge Lissajous figures to determine the average power.
paper_018:s0194,paper_018,194,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","The trick is to use the time-integrated current, the charge, rather than trying to resolve individual microdischarge current peaks."
paper_018:s0195,paper_018,195,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",This can be achieved in a simple way by putting a capacitance in series with the DBD experiment.
paper_018:s0196,paper_018,196,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(85) The voltage across this measuring capacitor is proportional to the charge.
paper_018:s0197,paper_018,197,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",It can be rigorously shown that the area of a closed loop of the applied voltage vs.
paper_018:s0198,paper_018,198,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",charge always represents the energy consumed during one period.
paper_018:s0199,paper_018,199,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(17,85,86) The form of this voltage͞charge Lissajous figure contains important information about the discharge."
paper_018:s0200,paper_018,200,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","For an ideal capacitance the Lissajous figure collapses into a straight line, a resistive load results in an ellipse."
paper_018:s0201,paper_018,201,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","In the majority of DBD applications (ozone generators, excimer lamps) the figure is close to an ideal parallelogram, from which the discharge voltage and the effective capacitances of the discharge gap and the dielectric(s) can be inferred (see Fig."
paper_018:s0202,paper_018,202,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",7).
paper_018:s0203,paper_018,203,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","In the case of silent-discharge CO 2 lasers (4 cm discharge gap at 13 kPa) the Lissajous figure resembles an ellipse, indicating the presence of residual ions at all times."
paper_018:s0204,paper_018,204,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",In the case of a plasma display cell operated with a 100-kHz square wave voltage the figure is again a parallelogram with two almost horizontal sections.
paper_018:s0205,paper_018,205,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(87) Also, plots of current vs."
paper_018:s0206,paper_018,206,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",voltage are used to obtain information about ignition and decay of the discharge.
paper_018:s0207,paper_018,207,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","OZONE GENERATION After Christian Friedrich Scho ¨nbein, (88) in 1839, had identified ozone as a new chemical compound, Werner Siemens, in 1857, proposed his method for reliably generating ozone by passing air or oxygen through an ac discharge bounded by at least one dielectric barrier."
paper_018:s0208,paper_018,208,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(1) Both gases, oxygen or air, are still used today for industrial ozone generation, preferably at pressures 0.1 and 0.3 MPa."
paper_018:s0209,paper_018,209,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","As mentioned before, in oxygen or air at atmospheric pressure or above, the discharge is of filamentary nature."
paper_018:s0210,paper_018,210,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The number of microdischarges per unit of electrode area and time depends on the power density.
paper_018:s0211,paper_018,211,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Their strength (energy-density, transferred charge), is determined by the gap spacing, pressure and dielectric properties."
paper_018:s0212,paper_018,212,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Reaction Kinetics of Ozone Formation from Oxygen and from Air The control of the plasma conditions inside the microdischarge columns is of eminent importance for optimizing the reaction kinetics of ozone formation.
paper_018:s0213,paper_018,213,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(23)(24)(25)(26)(27)(28)(29)(30)(31)(32)(40)(41)(42)(43)(44)85,(89)(90)(91)(92) For a given feed gas composition and desired power density this can be achieved by adjusting the operating parameters pressure, and͞or gap width as well as the properties of the dielectric barrier (permittivity, thickness), and the feeding circuit."
paper_018:s0214,paper_018,214,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",The plasma conditions in the microdischarges have to be optimized for exciting and dissociating oxygen and nitrogen molecules.
paper_018:s0215,paper_018,215,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Initially, the major fraction of the energy gained by the electrons in the electric field is deposited in excited atomic and molecular states."
paper_018:s0216,paper_018,216,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Starting from electron impact on ground state O 2 molecules two reaction paths leading to dissociation are available: via excitation of the A 3 Σ + u state with an energy threshold of about 6 eV and via excitation of the B 3 Σ-u state starting at 8.4 eV.
paper_018:s0217,paper_018,217,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Ozone is then formed in a three-body reaction, involving O and O 2, leading to the formation of the O 3 molecule."
paper_018:s0218,paper_018,218,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","M is a third collision partner: O The undesired side reactions (6)-(8) pose an upper limit on the atoms concentration, or the degree of dissociation, tolerable in the microdischarges."
